# Time	Cd	Cl	Cm
6382	0.00972716	0.990784	0.157199
6383	0.00972708	0.990793	0.1572
6384	0.00972695	0.990799	0.157201
6385	0.00972675	0.990811	0.157203
6386	0.00972662	0.990819	0.157204
6387	0.00972647	0.990826	0.157205
6388	0.0097263	0.990838	0.157207
6389	0.00972618	0.990843	0.157207
6390	0.00972591	0.990854	0.157209
6391	0.00972581	0.990864	0.15721
6392	0.00972569	0.990871	0.157211
6393	0.0097255	0.990882	0.157213
6394	0.00972537	0.990888	0.157214
6395	0.00972512	0.990898	0.157215
6396	0.00972499	0.990908	0.157216
6397	0.00972485	0.990915	0.157217
6398	0.00972461	0.990925	0.157219
6399	0.00972446	0.990931	0.15722
6400	0.00972424	0.990942	0.157221
6401	0.00972411	0.990952	0.157222
6402	0.00972395	0.99096	0.157224
6403	0.00972378	0.990965	0.157224
6404	0.00972345	0.990976	0.157225
6405	0.00972326	0.990986	0.157227
6406	0.00972311	0.990994	0.157228
6407	0.00972296	0.991	0.157229
6408	0.00972268	0.991011	0.15723
6409	0.0097225	0.99102	0.157231
6410	0.00972235	0.991025	0.157232
6411	0.00972206	0.991037	0.157233
6412	0.00972184	0.991045	0.157234
6413	0.00972167	0.991053	0.157235
6414	0.00972145	0.99106	0.157236
6415	0.00972118	0.991069	0.157237
6416	0.0097209	0.991077	0.157238
6417	0.0097207	0.991086	0.157239
6418	0.00972049	0.991094	0.15724
6419	0.00972027	0.991103	0.157241
6420	0.00972005	0.991111	0.157242
6421	0.00971977	0.991119	0.157243
6422	0.0097195	0.991128	0.157244
6423	0.00971926	0.991136	0.157245
6424	0.00971902	0.991144	0.157246
6425	0.00971877	0.991151	0.157247
6426	0.00971847	0.991159	0.157248
6427	0.0097182	0.991169	0.157249
6428	0.00971798	0.991177	0.15725
6429	0.00971772	0.991185	0.157251
6430	0.00971744	0.991192	0.157251
6431	0.00971713	0.9912	0.157252
6432	0.00971686	0.991208	0.157253
6433	0.00971658	0.991217	0.157254
6434	0.00971629	0.991224	0.157255
6435	0.00971602	0.991232	0.157256
6436	0.00971575	0.99124	0.157256
6437	0.00971543	0.991248	0.157257
6438	0.00971512	0.991256	0.157258
6439	0.00971485	0.991264	0.157259
6440	0.00971456	0.991271	0.157259
6441	0.00971422	0.991279	0.15726
6442	0.00971391	0.991287	0.157261
6443	0.00971358	0.991295	0.157262
6444	0.0097133	0.991303	0.157262
6445	0.00971299	0.991311	0.157263
6446	0.00971267	0.991319	0.157264
6447	0.00971241	0.991324	0.157264
6448	0.00971196	0.991334	0.157265
6449	0.00971163	0.991342	0.157266
6450	0.00971134	0.991349	0.157267
6451	0.00971106	0.991356	0.157267
6452	0.0097107	0.991364	0.157268
6453	0.00971033	0.991373	0.157269
6454	0.00971008	0.991378	0.157269
6455	0.0097096	0.991388	0.15727
6456	0.0097093	0.991394	0.15727
6457	0.00970897	0.991401	0.157271
6458	0.00970857	0.991409	0.157272
6459	0.0097082	0.991418	0.157272
6460	0.00970795	0.991423	0.157273
6461	0.00970749	0.991433	0.157274
6462	0.00970714	0.99144	0.157274
6463	0.00970682	0.991447	0.157275
6464	0.00970643	0.991453	0.157275
6465	0.00970604	0.991459	0.157275
6466	0.00970564	0.991467	0.157276
6467	0.00970524	0.991475	0.157276
6468	0.00970486	0.991483	0.157277
6469	0.00970452	0.991491	0.157278
6470	0.00970418	0.991498	0.157278
6471	0.0097038	0.991505	0.157279
6472	0.00970337	0.991512	0.157279
6473	0.00970296	0.991519	0.15728
6474	0.00970258	0.991526	0.15728
6475	0.00970214	0.991533	0.157281
6476	0.00970175	0.99154	0.157281
6477	0.00970137	0.991548	0.157281
6478	0.00970095	0.991555	0.157282
6479	0.00970055	0.991562	0.157282
6480	0.00970014	0.991569	0.157283
6481	0.00969972	0.991576	0.157283
6482	0.00969929	0.991583	0.157284
6483	0.00969889	0.99159	0.157284
6484	0.00969848	0.991597	0.157284
6485	0.00969807	0.991603	0.157285
6486	0.00969765	0.99161	0.157285
6487	0.00969719	0.991617	0.157285
6488	0.00969676	0.991624	0.157286
6489	0.00969636	0.991631	0.157286
6490	0.0096959	0.991639	0.157287
6491	0.0096955	0.991646	0.157287
6492	0.00969504	0.991653	0.157287
6493	0.0096946	0.991659	0.157288
6494	0.00969417	0.991666	0.157288
6495	0.00969373	0.991673	0.157288
6496	0.00969326	0.99168	0.157289
6497	0.00969282	0.991686	0.157289
6498	0.0096924	0.991693	0.157289
6499	0.00969191	0.9917	0.157289
6500	0.00969148	0.991707	0.15729
6501	0.00969101	0.991713	0.15729
6502	0.00969056	0.99172	0.15729
6503	0.00969012	0.991727	0.157291
6504	0.00968964	0.991733	0.157291
6505	0.00968921	0.99174	0.157291
6506	0.00968873	0.991747	0.157291
6507	0.00968826	0.991753	0.157292
6508	0.00968781	0.99176	0.157292
6509	0.00968731	0.991767	0.157292
6510	0.00968687	0.991773	0.157292
6511	0.00968638	0.99178	0.157293
6512	0.00968591	0.991786	0.157293
6513	0.00968546	0.991793	0.157293
6514	0.00968495	0.9918	0.157293
6515	0.0096845	0.991806	0.157293
6516	0.009684	0.991813	0.157294
6517	0.00968353	0.991819	0.157294
6518	0.00968307	0.991825	0.157294
6519	0.00968255	0.991832	0.157294
6520	0.00968206	0.991839	0.157294
6521	0.0096816	0.991845	0.157295
6522	0.0096811	0.991852	0.157295
6523	0.00968062	0.991858	0.157295
6524	0.00968015	0.991864	0.157295
6525	0.00967963	0.991871	0.157295
6526	0.00967913	0.991877	0.157296
6527	0.00967864	0.991883	0.157296
6528	0.00967815	0.99189	0.157296
6529	0.00967762	0.991897	0.157296
6530	0.00967715	0.991903	0.157296
6531	0.00967667	0.991909	0.157296
6532	0.00967616	0.991915	0.157296
6533	0.00967566	0.991922	0.157297
6534	0.00967512	0.991929	0.157297
6535	0.00967466	0.991935	0.157297
6536	0.00967416	0.99194	0.157297
6537	0.00967363	0.991946	0.157297
6538	0.00967308	0.991953	0.157297
6539	0.00967257	0.99196	0.157297
6540	0.00967209	0.991966	0.157298
6541	0.00967161	0.991973	0.157298
6542	0.00967111	0.991978	0.157298
6543	0.00967058	0.991984	0.157298
6544	0.00967004	0.99199	0.157298
6545	0.00966951	0.991997	0.157298
6546	0.009669	0.992003	0.157298
6547	0.0096685	0.992009	0.157298
6548	0.00966799	0.992015	0.157298
6549	0.00966748	0.992021	0.157299
6550	0.00966697	0.992027	0.157299
6551	0.00966643	0.992034	0.157299
6552	0.00966591	0.99204	0.157299
6553	0.00966538	0.992046	0.157299
6554	0.00966488	0.992052	0.157299
6555	0.00966433	0.992059	0.157299
6556	0.00966382	0.992065	0.157299
6557	0.00966333	0.992071	0.157299
6558	0.00966278	0.992077	0.1573
6559	0.00966225	0.992083	0.1573
6560	0.00966175	0.992089	0.1573
6561	0.00966118	0.992095	0.1573
6562	0.00966065	0.992101	0.1573
6563	0.00966016	0.992107	0.1573
6564	0.00965961	0.992114	0.1573
6565	0.00965908	0.99212	0.1573
6566	0.00965859	0.992126	0.1573
6567	0.00965803	0.992132	0.1573
6568	0.0096575	0.992138	0.1573
6569	0.009657	0.992144	0.157301
6570	0.00965643	0.99215	0.157301
6571	0.00965591	0.992156	0.157301
6572	0.00965541	0.992162	0.157301
6573	0.00965485	0.992168	0.157301
6574	0.00965432	0.992174	0.157301
6575	0.00965382	0.99218	0.157301
6576	0.00965335	0.992185	0.157301
6577	0.00965262	0.992193	0.157301
6578	0.00965212	0.9922	0.157301
6579	0.00965168	0.992205	0.157302
6580	0.0096512	0.992211	0.157302
6581	0.0096507	0.992215	0.157302
6582	0.00965017	0.99222	0.157302
6583	0.00964951	0.992226	0.157302
6584	0.00964893	0.992233	0.157302
6585	0.00964845	0.99224	0.157302
6586	0.00964805	0.992245	0.157302
6587	0.00964737	0.992253	0.157302
6588	0.00964688	0.99226	0.157303
6589	0.00964641	0.992265	0.157303
6590	0.00964587	0.992271	0.157303
6591	0.00964538	0.992275	0.157303
6592	0.00964482	0.99228	0.157303
6593	0.00964426	0.992286	0.157303
6594	0.00964368	0.992292	0.157303
6595	0.00964322	0.992298	0.157303
6596	0.00964256	0.992307	0.157303
6597	0.00964213	0.992314	0.157304
6598	0.00964172	0.992319	0.157304
6599	0.00964121	0.992324	0.157304
6600	0.00964064	0.992328	0.157304
6601	0.00964002	0.992334	0.157304
6602	0.00963945	0.99234	0.157304
6603	0.00963903	0.992345	0.157304
6604	0.00963837	0.992355	0.157304
6605	0.00963794	0.992362	0.157305
6606	0.00963755	0.992367	0.157305
6607	0.00963704	0.992371	0.157305
6608	0.00963645	0.992376	0.157305
6609	0.00963586	0.992382	0.157305
6610	0.00963533	0.992388	0.157305
6611	0.00963489	0.992393	0.157305
6612	0.00963425	0.992402	0.157306
6613	0.0096338	0.992409	0.157306
6614	0.00963337	0.992414	0.157306
6615	0.00963287	0.99242	0.157306
6616	0.00963235	0.992425	0.157307
6617	0.0096318	0.99243	0.157307
6618	0.00963135	0.992435	0.157307
6619	0.00963063	0.992443	0.157307
6620	0.00963017	0.99245	0.157307
6621	0.00962979	0.992456	0.157308
6622	0.00962934	0.992461	0.157308
6623	0.00962882	0.992466	0.157308
6624	0.00962828	0.992472	0.157308
6625	0.00962771	0.992478	0.157308
6626	0.00962729	0.992483	0.157308
6627	0.00962664	0.992491	0.157309
6628	0.0096262	0.992498	0.157309
6629	0.0096258	0.992504	0.15731
6630	0.00962531	0.99251	0.15731
6631	0.00962481	0.992515	0.15731
6632	0.0096243	0.992521	0.15731
6633	0.00962379	0.992526	0.15731
6634	0.00962327	0.992533	0.157311
6635	0.00962286	0.992538	0.157311
6636	0.00962225	0.992545	0.157311
6637	0.00962179	0.992552	0.157312
6638	0.00962139	0.992558	0.157312
6639	0.00962091	0.992564	0.157312
6640	0.00962043	0.99257	0.157313
6641	0.00961993	0.992576	0.157313
6642	0.00961945	0.992581	0.157313
6643	0.00961895	0.992588	0.157314
6644	0.00961849	0.992594	0.157314
6645	0.00961809	0.992599	0.157314
6646	0.0096175	0.992606	0.157315
6647	0.00961703	0.992614	0.157315
6648	0.00961663	0.992619	0.157316
6649	0.00961621	0.992625	0.157316
6650	0.00961571	0.992631	0.157316
6651	0.00961523	0.992637	0.157317
6652	0.00961476	0.992643	0.157317
6653	0.0096143	0.992649	0.157317
6654	0.00961384	0.992655	0.157318
6655	0.00961341	0.992662	0.157318
6656	0.00961297	0.992668	0.157319
6657	0.00961254	0.992674	0.157319
6658	0.00961214	0.992679	0.157319
6659	0.00961157	0.992686	0.15732
6660	0.0096111	0.992694	0.15732
6661	0.00961074	0.9927	0.157321
6662	0.00961032	0.992706	0.157322
6663	0.00960988	0.992712	0.157322
6664	0.00960942	0.992718	0.157322
6665	0.00960897	0.992724	0.157323
6666	0.00960853	0.992731	0.157323
6667	0.00960813	0.992737	0.157324
6668	0.00960772	0.992743	0.157324
6669	0.00960728	0.992749	0.157325
6670	0.00960685	0.992756	0.157325
6671	0.00960643	0.992763	0.157326
6672	0.00960603	0.992769	0.157327
6673	0.00960561	0.992775	0.157327
6674	0.00960519	0.992781	0.157328
6675	0.00960476	0.992788	0.157328
6676	0.00960437	0.992794	0.157329
6677	0.00960397	0.9928	0.157329
6678	0.00960357	0.992807	0.15733
6679	0.00960315	0.992814	0.157331
6680	0.00960277	0.99282	0.157331
6681	0.00960241	0.992825	0.157332
6682	0.00960195	0.992833	0.157332
6683	0.00960156	0.992839	0.157333
6684	0.0096012	0.992846	0.157334
6685	0.00960082	0.992853	0.157335
6686	0.00960043	0.992859	0.157335
6687	0.00960007	0.992866	0.157336
6688	0.00959967	0.992872	0.157337
6689	0.0095993	0.992878	0.157337
6690	0.00959892	0.992885	0.157338
6691	0.00959855	0.992891	0.157339
6692	0.00959816	0.992898	0.157339
6693	0.00959782	0.992905	0.15734
6694	0.00959746	0.992911	0.157341
6695	0.0095971	0.992918	0.157341
6696	0.00959673	0.992925	0.157342
6697	0.00959638	0.992931	0.157343
6698	0.00959603	0.992938	0.157344
6699	0.00959568	0.992945	0.157345
6700	0.00959533	0.992951	0.157345
6701	0.00959499	0.992958	0.157346
6702	0.00959464	0.992964	0.157347
6703	0.0095943	0.992971	0.157348
6704	0.00959397	0.992978	0.157349
6705	0.00959364	0.992985	0.157349
6706	0.00959329	0.992991	0.15735
6707	0.00959297	0.992998	0.157351
6708	0.00959264	0.993005	0.157352
6709	0.00959234	0.993012	0.157353
6710	0.00959204	0.993018	0.157354
6711	0.00959166	0.993025	0.157354
6712	0.00959134	0.993033	0.157356
6713	0.00959107	0.99304	0.157356
6714	0.00959079	0.993046	0.157357
6715	0.00959045	0.993052	0.157358
6716	0.00959013	0.993059	0.157359
6717	0.00958981	0.993066	0.15736
6718	0.00958954	0.993074	0.157361
6719	0.00958928	0.99308	0.157362
6720	0.00958892	0.993087	0.157363
6721	0.00958865	0.993096	0.157364
6722	0.0095884	0.993102	0.157365
6723	0.00958813	0.993108	0.157366
6724	0.00958783	0.993115	0.157367
6725	0.00958751	0.993121	0.157368
6726	0.0095872	0.993129	0.157369
6727	0.00958696	0.993135	0.15737
6728	0.00958668	0.993144	0.157371
6729	0.00958646	0.993152	0.157372
6730	0.00958622	0.993158	0.157373
6731	0.00958596	0.993164	0.157374
6732	0.00958564	0.993171	0.157375
6733	0.00958535	0.993179	0.157376
6734	0.0095851	0.993186	0.157377
6735	0.00958489	0.993193	0.157378
6736	0.00958466	0.9932	0.157379
6737	0.00958439	0.993207	0.15738
6738	0.00958414	0.993215	0.157382
6739	0.00958392	0.993222	0.157383
6740	0.00958367	0.993229	0.157384
6741	0.00958342	0.993236	0.157385
6742	0.00958319	0.993243	0.157386
6743	0.00958297	0.993251	0.157387
6744	0.00958275	0.993258	0.157388
6745	0.0095825	0.993264	0.157389
6746	0.00958227	0.993272	0.157391
6747	0.00958205	0.99328	0.157392
6748	0.00958188	0.993288	0.157393
6749	0.00958166	0.993294	0.157394
6750	0.00958143	0.993301	0.157395
6751	0.00958118	0.993308	0.157396
6752	0.00958099	0.993317	0.157398
6753	0.00958082	0.993324	0.157399
6754	0.00958062	0.993331	0.1574
6755	0.00958039	0.993338	0.157401
6756	0.00958022	0.993346	0.157403
6757	0.00958002	0.993353	0.157404
6758	0.00957983	0.99336	0.157405
6759	0.00957962	0.993367	0.157406
6760	0.00957943	0.993376	0.157408
6761	0.00957927	0.993383	0.157409
6762	0.0095791	0.993391	0.157411
6763	0.00957891	0.993397	0.157412
6764	0.00957871	0.993405	0.157413
6765	0.00957854	0.993413	0.157414
6766	0.0095784	0.993421	0.157416
6767	0.00957824	0.993428	0.157417
6768	0.00957806	0.993435	0.157418
6769	0.00957787	0.993442	0.15742
6770	0.00957772	0.993451	0.157421
6771	0.00957758	0.993458	0.157422
6772	0.00957744	0.993466	0.157424
6773	0.00957727	0.993473	0.157425
6774	0.0095771	0.99348	0.157426
6775	0.00957695	0.993489	0.157428
6776	0.00957683	0.993496	0.157429
6777	0.0095767	0.993504	0.157431
6778	0.00957655	0.993511	0.157432
6779	0.0095764	0.993519	0.157433
6780	0.00957624	0.993526	0.157435
6781	0.00957613	0.993535	0.157436
6782	0.00957601	0.993542	0.157438
6783	0.00957589	0.99355	0.157439
6784	0.00957573	0.993557	0.157441
6785	0.00957563	0.993565	0.157442
6786	0.00957549	0.993573	0.157444
6787	0.0095754	0.993581	0.157445
6788	0.00957525	0.993588	0.157446
6789	0.00957513	0.993596	0.157448
6790	0.00957503	0.993604	0.157449
6791	0.00957492	0.993612	0.157451
6792	0.00957482	0.99362	0.157452
6793	0.00957471	0.993627	0.157454
6794	0.00957458	0.993635	0.157455
6795	0.00957451	0.993643	0.157457
6796	0.00957439	0.99365	0.157458
6797	0.00957429	0.993658	0.15746
6798	0.00957421	0.993667	0.157462
6799	0.00957409	0.993674	0.157463
6800	0.00957403	0.993682	0.157465
6801	0.00957394	0.99369	0.157466
6802	0.00957385	0.993698	0.157468
6803	0.00957376	0.993706	0.157469
6804	0.00957366	0.993714	0.157471
6805	0.00957358	0.993722	0.157472
6806	0.00957351	0.993729	0.157474
6807	0.00957343	0.993737	0.157475
6808	0.00957335	0.993745	0.157477
6809	0.00957328	0.993753	0.157478
6810	0.0095732	0.993761	0.15748
6811	0.00957312	0.993769	0.157482
6812	0.00957309	0.993778	0.157483
6813	0.00957301	0.993785	0.157485
6814	0.00957292	0.993793	0.157486
6815	0.00957286	0.993801	0.157488
6816	0.00957283	0.993809	0.15749
6817	0.00957275	0.993817	0.157491
6818	0.00957268	0.993825	0.157493
6819	0.00957262	0.993833	0.157494
6820	0.0095726	0.993841	0.157496
6821	0.00957252	0.993849	0.157498
6822	0.00957246	0.993857	0.157499
6823	0.00957242	0.993865	0.157501
6824	0.00957237	0.993873	0.157503
6825	0.00957232	0.993881	0.157504
6826	0.00957228	0.993889	0.157506
6827	0.00957223	0.993897	0.157508
6828	0.00957219	0.993906	0.157509
6829	0.00957214	0.993913	0.157511
6830	0.0095721	0.993921	0.157512
6831	0.00957207	0.99393	0.157514
6832	0.00957204	0.993938	0.157516
6833	0.00957199	0.993946	0.157517
6834	0.00957194	0.993953	0.157519
6835	0.0095719	0.993961	0.157521
6836	0.0095719	0.993971	0.157523
6837	0.00957192	0.993979	0.157524
6838	0.00957184	0.993986	0.157526
6839	0.00957176	0.993993	0.157527
6840	0.00957173	0.994002	0.157529
6841	0.00957175	0.994011	0.157531
6842	0.00957176	0.99402	0.157533
6843	0.00957172	0.994027	0.157534
6844	0.00957164	0.994034	0.157536
6845	0.00957163	0.994043	0.157537
6846	0.00957165	0.994052	0.157539
6847	0.0095716	0.994059	0.157541
